,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__n_estimators,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
86,37.30126635233561,12.967364629109701,0.5416666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",85,0.5555555555555556,1.0,0.5,1.0,0.5714285714285714,1.0,0.2153864275236631,0.10375445827531853,0.03015611935232274,0.0
87,37.24135502179464,13.041510025660196,0.625,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=None, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.75,1.0,0.5714285714285714,1.0,0.33185010282913363,0.11420610613664625,0.0886218707703464,0.0
88,37.264452616373696,12.952479124069214,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.625,1.0,0.7142857142857143,1.0,0.13264307818644655,0.036626546475217826,0.035214760613688195,0.0
89,37.335505644480385,12.90776793162028,0.7083333333333334,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",9,0.7777777777777778,1.0,0.625,1.0,0.7142857142857143,1.0,0.19286255054601723,0.06885468259075028,0.06429306248420497,0.0
90,37.30557131767273,13.164652347564697,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.75,1.0,0.5714285714285714,1.0,0.11002570061683305,0.20210463807924964,0.0704295212273764,0.0
91,37.31863800684611,12.988787015279135,0.625,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.75,1.0,0.5714285714285714,1.0,0.19484152000391225,0.04165828127793925,0.0886218707703464,0.0
92,37.09018627802531,12.887811581293741,0.5833333333333334,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",75,0.6666666666666666,1.0,0.5,1.0,0.5714285714285714,1.0,0.13238571009584815,0.03294509761010061,0.07042952122737636,0.0
93,37.31706031163534,12.893816630045572,0.6666666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",24,0.5555555555555556,1.0,0.625,1.0,0.8571428571428571,1.0,0.04642468633874912,0.1385046359146802,0.1256596351870556,0.0
94,37.30092604955038,12.918597300847372,0.5416666666666666,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",85,0.5555555555555556,1.0,0.5,1.0,0.5714285714285714,1.0,0.25527595027415007,0.11251440116321675,0.03015611935232274,0.0
95,37.17642339070638,12.269980351130167,0.625,1.0,10000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.75,1.0,0.5714285714285714,1.0,0.2275339742099638,0.8400183146562067,0.0886218707703464,0.0
